,img_path,caption
691,/bigtemp/as3ek/p/vlinfo/datasets/coco/train2017/000000467911.jpg,a giraffe walks in a grassy area 
692,/bigtemp/as3ek/p/vlinfo/datasets/coco/train2017/000000467911.jpg,A giraffe running across a grass covered field.`
693,/bigtemp/as3ek/p/vlinfo/datasets/coco/train2017/000000467911.jpg,A giraffe kneels in an outdoor enclosure with a pair of wildebeest in the background.
694,/bigtemp/as3ek/p/vlinfo/datasets/coco/train2017/000000467911.jpg,a baby giraffe learning how to stand up
695,/bigtemp/as3ek/p/vlinfo/datasets/coco/train2017/000000240911.jpg,"A yellow, blue and silver train traveling down train tracks."
696,/bigtemp/as3ek/p/vlinfo/datasets/coco/train2017/000000240911.jpg,a yellow blue red and silver train engine and some tracks
697,/bigtemp/as3ek/p/vlinfo/datasets/coco/train2017/000000240911.jpg,A freight train is traveling under a bridge.
698,/bigtemp/as3ek/p/vlinfo/datasets/coco/train2017/000000240911.jpg,A train moving along a train track with guide wires attached at the top.
699,/bigtemp/as3ek/p/vlinfo/datasets/coco/train2017/000000240911.jpg,A train going down a track with mountain in background.
700,/bigtemp/as3ek/p/vlinfo/datasets/coco/train2017/000000521797.jpg,Lady leaning against a pole looking at cel phone next to a train.
701,/bigtemp/as3ek/p/vlinfo/datasets/coco/train2017/000000521797.jpg,"A woman leans against a pole, waiting for the bus."
702,/bigtemp/as3ek/p/vlinfo/datasets/coco/train2017/000000521797.jpg,A beautiful young woman leaning up against a light pole.
703,/bigtemp/as3ek/p/vlinfo/datasets/coco/train2017/000000521797.jpg,A woman is waiting next to a bus. 
704,/bigtemp/as3ek/p/vlinfo/datasets/coco/train2017/000000521797.jpg,In a black and white photo a woman stands looking at her cell phone.
705,/bigtemp/as3ek/p/vlinfo/datasets/coco/train2017/000000423588.jpg,A group of people snowboarding in the mountains.
706,/bigtemp/as3ek/p/vlinfo/datasets/coco/train2017/000000423588.jpg,A crew of four near a small shelter in a snowy landscape.
707,/bigtemp/as3ek/p/vlinfo/datasets/coco/train2017/000000423588.jpg,Several people are shoveling snow near a shack.
708,/bigtemp/as3ek/p/vlinfo/datasets/coco/train2017/000000423588.jpg,A group of people resting on a hill above a cabin.
709,/bigtemp/as3ek/p/vlinfo/datasets/coco/train2017/000000423588.jpg,Four persons skiing on snow clad mountains and slopes.
710,/bigtemp/as3ek/p/vlinfo/datasets/coco/train2017/000000133149.jpg,Sea faring bird flapping wings while standing on wooden railing at beach.
711,/bigtemp/as3ek/p/vlinfo/datasets/coco/train2017/000000133149.jpg,A seagull with it's wings spread open near a beach. 
712,/bigtemp/as3ek/p/vlinfo/datasets/coco/train2017/000000133149.jpg,A black and white seagull flying through the air.
713,/bigtemp/as3ek/p/vlinfo/datasets/coco/train2017/000000133149.jpg,A seagull with it's wings extended near a body of water.
714,/bigtemp/as3ek/p/vlinfo/datasets/coco/train2017/000000133149.jpg,a white and grey bird is near the ocean.
715,/bigtemp/as3ek/p/vlinfo/datasets/coco/train2017/000000513080.jpg,The man is riding his skateboard down the street. 
716,/bigtemp/as3ek/p/vlinfo/datasets/coco/train2017/000000513080.jpg,a man skate boarding down a street in a city
717,/bigtemp/as3ek/p/vlinfo/datasets/coco/train2017/000000513080.jpg,The young skateboarder wears a pink shirt and a backpack.
718,/bigtemp/as3ek/p/vlinfo/datasets/coco/train2017/000000513080.jpg,A man riding a skateboard across a street.
719,/bigtemp/as3ek/p/vlinfo/datasets/coco/train2017/000000513080.jpg,a young man listening to music while he rides his skateboard
720,/bigtemp/as3ek/p/vlinfo/datasets/coco/train2017/000000334080.jpg,Two giraffes standing the open away form one giraffe hiding in the trees.
721,/bigtemp/as3ek/p/vlinfo/datasets/coco/train2017/000000334080.jpg,Two giraffes standing in the grass near trees.
722,/bigtemp/as3ek/p/vlinfo/datasets/coco/train2017/000000334080.jpg,Some very cute giraffes in a wooded area.
723,/bigtemp/as3ek/p/vlinfo/datasets/coco/train2017/000000334080.jpg,Three giraffes stand in a grove of small trees.
724,/bigtemp/as3ek/p/vlinfo/datasets/coco/train2017/000000334080.jpg,a couple of giraffes are standing in a field
725,/bigtemp/as3ek/p/vlinfo/datasets/coco/train2017/000000228758.jpg,"Elephant playing inside mud, with fences surrounding her"
726,/bigtemp/as3ek/p/vlinfo/datasets/coco/train2017/000000228758.jpg,a single elephant kicking up some dirt by a fence
727,/bigtemp/as3ek/p/vlinfo/datasets/coco/train2017/000000228758.jpg,Adult elephant splashing water at outdoor zoo enclosure.
728,/bigtemp/as3ek/p/vlinfo/datasets/coco/train2017/000000228758.jpg,An elephant playing in the mud within a wired enclosure.
729,/bigtemp/as3ek/p/vlinfo/datasets/coco/train2017/000000228758.jpg,A large elephant is standing in an outside enclosure.
730,/bigtemp/as3ek/p/vlinfo/datasets/coco/train2017/000000406061.jpg,Two stacks of towels are laid out on a bed.
731,/bigtemp/as3ek/p/vlinfo/datasets/coco/train2017/000000406061.jpg,A large bed and a small wooden room. 
732,/bigtemp/as3ek/p/vlinfo/datasets/coco/train2017/000000406061.jpg,A white bed in a very small room.
733,/bigtemp/as3ek/p/vlinfo/datasets/coco/train2017/000000406061.jpg,A bed is in a room with wood walls and red carpet. 
734,/bigtemp/as3ek/p/vlinfo/datasets/coco/train2017/000000406061.jpg,a bed inside of a room with wooden walls.
735,/bigtemp/as3ek/p/vlinfo/datasets/coco/train2017/000000314237.jpg,A table topped with a plate with a sandwich and a container of fries.
736,/bigtemp/as3ek/p/vlinfo/datasets/coco/train2017/000000314237.jpg,a black tray with some French fries and a plate with some food
737,/bigtemp/as3ek/p/vlinfo/datasets/coco/train2017/000000314237.jpg,"A sandwich with egg, lettuce, and ketchup is on a plate with a side of fries."
738,/bigtemp/as3ek/p/vlinfo/datasets/coco/train2017/000000314237.jpg,A plate containing a sandwich near a bowl of fries.
739,/bigtemp/as3ek/p/vlinfo/datasets/coco/train2017/000000314237.jpg,A picture of a person having a burger and fries for lunch.
740,/bigtemp/as3ek/p/vlinfo/datasets/coco/train2017/000000355582.jpg,A flock of birds standing on the beach while more birds fly overhead.
741,/bigtemp/as3ek/p/vlinfo/datasets/coco/train2017/000000355582.jpg,A sky filled with a flock of birds flying through it.
742,/bigtemp/as3ek/p/vlinfo/datasets/coco/train2017/000000355582.jpg,A flock of birds flying in the air over a beach.
743,/bigtemp/as3ek/p/vlinfo/datasets/coco/train2017/000000355582.jpg,Seagulls graze the sandy beach and fly overhead on a beautiful day
744,/bigtemp/as3ek/p/vlinfo/datasets/coco/train2017/000000355582.jpg,A flock of seagulls flying over a sandy beach.
745,/bigtemp/as3ek/p/vlinfo/datasets/coco/train2017/000000485605.jpg,"A small bathroom features a painting of birch trees, a beveled mirror and a sink cabinet with multi-pane glass windows. "
746,/bigtemp/as3ek/p/vlinfo/datasets/coco/train2017/000000485605.jpg,A bathroom with a sink and toilet and mirror.
747,/bigtemp/as3ek/p/vlinfo/datasets/coco/train2017/000000485605.jpg,A small bathroom with a single vanity with overhead lights and a painting.
748,/bigtemp/as3ek/p/vlinfo/datasets/coco/train2017/000000485605.jpg,"A bathroom has a toilet, a sink, and a mirror."
749,/bigtemp/as3ek/p/vlinfo/datasets/coco/train2017/000000485605.jpg,a small bathroom with a toilet and a sink
750,/bigtemp/as3ek/p/vlinfo/datasets/coco/train2017/000000376187.jpg,A large American flag sitting on top of a building.
751,/bigtemp/as3ek/p/vlinfo/datasets/coco/train2017/000000376187.jpg,The American flag is on top of the tall building.
752,/bigtemp/as3ek/p/vlinfo/datasets/coco/train2017/000000376187.jpg,"A street pole that has traffic lights and street signs on it, with a large building in the background that has an American flag flying from it."
753,/bigtemp/as3ek/p/vlinfo/datasets/coco/train2017/000000376187.jpg,An American flag flies on top of a tall building
754,/bigtemp/as3ek/p/vlinfo/datasets/coco/train2017/000000376187.jpg,a street sign is hanging on a pole outside
755,/bigtemp/as3ek/p/vlinfo/datasets/coco/train2017/000000274398.jpg,A power tool sitting on a wooden table next to a knife.
756,/bigtemp/as3ek/p/vlinfo/datasets/coco/train2017/000000274398.jpg,a bench grinder box and a carving tool
757,/bigtemp/as3ek/p/vlinfo/datasets/coco/train2017/000000274398.jpg,A gift wrapped with a ribbon sits on a table with a knife.
758,/bigtemp/as3ek/p/vlinfo/datasets/coco/train2017/000000274398.jpg,"Box for 6"" Bench Grinder sitting next to a knife."
759,/bigtemp/as3ek/p/vlinfo/datasets/coco/train2017/000000274398.jpg,a knife sitting on a table next to boxes of machinery
760,/bigtemp/as3ek/p/vlinfo/datasets/coco/train2017/000000491249.jpg,A large cut pizza on a pan on a table.
761,/bigtemp/as3ek/p/vlinfo/datasets/coco/train2017/000000491249.jpg,A thin-crust pizza with peppers and onions is sitting on a plate with cheese and spices underneath it.
762,/bigtemp/as3ek/p/vlinfo/datasets/coco/train2017/000000491249.jpg,A vegetable thin crust pizza on a stand. 
763,/bigtemp/as3ek/p/vlinfo/datasets/coco/train2017/000000491249.jpg,A white plate topped with a pizza and a knife.
764,/bigtemp/as3ek/p/vlinfo/datasets/coco/train2017/000000491249.jpg,A whole pizza on a table with green peppers and onion on it. 
765,/bigtemp/as3ek/p/vlinfo/datasets/coco/train2017/000000417373.jpg,A computer is turned on with its mouse in a cluttered office area. 
766,/bigtemp/as3ek/p/vlinfo/datasets/coco/train2017/000000417373.jpg,Piles of electronics and boxes in a home office
767,/bigtemp/as3ek/p/vlinfo/datasets/coco/train2017/000000417373.jpg,a cluttered desk area with a monitor and keyboard
768,/bigtemp/as3ek/p/vlinfo/datasets/coco/train2017/000000417373.jpg,A messy room filled with multiple computers and boxed toys. 
769,/bigtemp/as3ek/p/vlinfo/datasets/coco/train2017/000000417373.jpg,"A cluttered desk area with several computers, monitors and other computer equipment."
770,/bigtemp/as3ek/p/vlinfo/datasets/coco/train2017/000000368440.jpg,A white and orange plane in runway with trees in the background.
771,/bigtemp/as3ek/p/vlinfo/datasets/coco/train2017/000000368440.jpg,An airplane stopped on the runway to unload passengers. 
772,/bigtemp/as3ek/p/vlinfo/datasets/coco/train2017/000000368440.jpg,A large jetliner sitting on top of an airport tarmac.
773,/bigtemp/as3ek/p/vlinfo/datasets/coco/train2017/000000368440.jpg,Airport tarmac scene with UNI AIR passenger shown.
774,/bigtemp/as3ek/p/vlinfo/datasets/coco/train2017/000000368440.jpg,"The Uni Air jet is parked, wtih the stairs rolled up to the door."
775,/bigtemp/as3ek/p/vlinfo/datasets/coco/train2017/000000091137.jpg,A skateboarder is doing a trick in the darkness.
776,/bigtemp/as3ek/p/vlinfo/datasets/coco/train2017/000000091137.jpg,A skateboarder flips his skateboard in the air.
777,/bigtemp/as3ek/p/vlinfo/datasets/coco/train2017/000000091137.jpg,A man flying through the air while riding a skateboard.
778,/bigtemp/as3ek/p/vlinfo/datasets/coco/train2017/000000091137.jpg,A boy jumps a skateboard over a an object in a skate park.
779,/bigtemp/as3ek/p/vlinfo/datasets/coco/train2017/000000091137.jpg,A person jumping up in the air on a skateboard.
780,/bigtemp/as3ek/p/vlinfo/datasets/coco/train2017/000000193328.jpg,A person standing on skis in the snow in front of a hut. 
781,/bigtemp/as3ek/p/vlinfo/datasets/coco/train2017/000000193328.jpg,A person on some skis in the snow.
782,/bigtemp/as3ek/p/vlinfo/datasets/coco/train2017/000000193328.jpg,black and white photo of a guy on skis
783,/bigtemp/as3ek/p/vlinfo/datasets/coco/train2017/000000193328.jpg,A man standing on skis on top of snow covered ground.
784,/bigtemp/as3ek/p/vlinfo/datasets/coco/train2017/000000193328.jpg,A person on skis preparing to ski down a hill.
785,/bigtemp/as3ek/p/vlinfo/datasets/coco/train2017/000000543855.jpg,a stop sign below two street signs on a pole
786,/bigtemp/as3ek/p/vlinfo/datasets/coco/train2017/000000543855.jpg,A red stop sign sitting under two green street signs.
787,/bigtemp/as3ek/p/vlinfo/datasets/coco/train2017/000000543855.jpg,There is a stop sign with two road signs on top of it.
788,/bigtemp/as3ek/p/vlinfo/datasets/coco/train2017/000000543855.jpg,a pole with a stop sign and a couple of street signs
789,/bigtemp/as3ek/p/vlinfo/datasets/coco/train2017/000000543855.jpg,a stop sign and a street sign on a forested road
790,/bigtemp/as3ek/p/vlinfo/datasets/coco/train2017/000000020044.jpg,A group of friends standing on a snow covered ski slope next to a wooden fence.
791,/bigtemp/as3ek/p/vlinfo/datasets/coco/train2017/000000020044.jpg,A couple on skis with a third person behind them waving.
792,/bigtemp/as3ek/p/vlinfo/datasets/coco/train2017/000000020044.jpg,Two women pose while skiing with a man in the background.
793,/bigtemp/as3ek/p/vlinfo/datasets/coco/train2017/000000020044.jpg,two women smiling and standing together on a hill while a man behind them waves
794,/bigtemp/as3ek/p/vlinfo/datasets/coco/train2017/000000020044.jpg,Three friends posing for a photo at a ski resort.
795,/bigtemp/as3ek/p/vlinfo/datasets/coco/train2017/000000251671.jpg,Sheep graze next to old stone and wood houses nestled in the hillside.  
796,/bigtemp/as3ek/p/vlinfo/datasets/coco/train2017/000000251671.jpg,some little houses and barn sitting in a valey
797,/bigtemp/as3ek/p/vlinfo/datasets/coco/train2017/000000251671.jpg,Little wood huts and sheep are on an Alpine peak. 
798,/bigtemp/as3ek/p/vlinfo/datasets/coco/train2017/000000251671.jpg,Small cottages made of wood and stone on a mountain top.
799,/bigtemp/as3ek/p/vlinfo/datasets/coco/train2017/000000251671.jpg,A lush green hillside with buildings and animals on it.
800,/bigtemp/as3ek/p/vlinfo/datasets/coco/train2017/000000196804.jpg,An airpane is parked on a nice runway strip
801,/bigtemp/as3ek/p/vlinfo/datasets/coco/train2017/000000196804.jpg,A Virgin America airplane parked at an airport with a purple sunset in the background.
802,/bigtemp/as3ek/p/vlinfo/datasets/coco/train2017/000000196804.jpg,A large passenger jet sits parked at an airport.
803,/bigtemp/as3ek/p/vlinfo/datasets/coco/train2017/000000196804.jpg,White airplane with Redtail taxiing at an airport. 
804,/bigtemp/as3ek/p/vlinfo/datasets/coco/train2017/000000196804.jpg,A passenger plane that is on a runway.
805,/bigtemp/as3ek/p/vlinfo/datasets/coco/train2017/000000546379.jpg,A plate with a grilled sandwich on it and a cup of tea.
806,/bigtemp/as3ek/p/vlinfo/datasets/coco/train2017/000000546379.jpg,a close up of a plate of food on a table
807,/bigtemp/as3ek/p/vlinfo/datasets/coco/train2017/000000546379.jpg,a plate with a sandwich next to a saucer and cup on a wooden table.
808,/bigtemp/as3ek/p/vlinfo/datasets/coco/train2017/000000546379.jpg,An egg sandwich on a plate next to a cup of tea.
809,/bigtemp/as3ek/p/vlinfo/datasets/coco/train2017/000000546379.jpg,an image of a cup of coffee and grilled cheese
810,/bigtemp/as3ek/p/vlinfo/datasets/coco/train2017/000000444166.jpg,Several cows that have yellow tags on their ears.
811,/bigtemp/as3ek/p/vlinfo/datasets/coco/train2017/000000444166.jpg,Several cows are standing near each other in the grass. 
812,/bigtemp/as3ek/p/vlinfo/datasets/coco/train2017/000000444166.jpg,a group of cows stand near each other in field
813,/bigtemp/as3ek/p/vlinfo/datasets/coco/train2017/000000444166.jpg,A group of cattle stand in the grass together.
814,/bigtemp/as3ek/p/vlinfo/datasets/coco/train2017/000000444166.jpg,Group of black and brown cows standing on a grassy field. 
815,/bigtemp/as3ek/p/vlinfo/datasets/coco/train2017/000000498570.jpg,A Toyota car with a clock on top drives down the street.
816,/bigtemp/as3ek/p/vlinfo/datasets/coco/train2017/000000498570.jpg,An automobile with a timer attached on a city street.
817,/bigtemp/as3ek/p/vlinfo/datasets/coco/train2017/000000498570.jpg,A pace car is traveling down a roadway.
818,/bigtemp/as3ek/p/vlinfo/datasets/coco/train2017/000000498570.jpg,A silver SUV driving down a street next to an orange cone.
819,/bigtemp/as3ek/p/vlinfo/datasets/coco/train2017/000000498570.jpg,A silver Toyota drives on the street next to a giant timer clock.
820,/bigtemp/as3ek/p/vlinfo/datasets/coco/train2017/000000356330.jpg,Small child and kitten wrapped up in a blanket in a living room. 
821,/bigtemp/as3ek/p/vlinfo/datasets/coco/train2017/000000356330.jpg,A boy is sitting on the floor wrapped in a blanket.
822,/bigtemp/as3ek/p/vlinfo/datasets/coco/train2017/000000356330.jpg,Cat laying in hammock made from a chair and blanket.
823,/bigtemp/as3ek/p/vlinfo/datasets/coco/train2017/000000356330.jpg,A young boy sitting next to a couch with a cat on it.
824,/bigtemp/as3ek/p/vlinfo/datasets/coco/train2017/000000356330.jpg,A little boy sitting on a couch drinking milk in front of a kitten.
825,/bigtemp/as3ek/p/vlinfo/datasets/coco/train2017/000000246328.jpg,A grocery bag contains a package of cherries and bananas.
826,/bigtemp/as3ek/p/vlinfo/datasets/coco/train2017/000000246328.jpg,A close-up photo of cherries in a bag and bananas.
827,/bigtemp/as3ek/p/vlinfo/datasets/coco/train2017/000000246328.jpg,A close up of grapes and bananas in a bag.
828,/bigtemp/as3ek/p/vlinfo/datasets/coco/train2017/000000246328.jpg,A plastic bag holds a baggie of cherries and bananas.
829,/bigtemp/as3ek/p/vlinfo/datasets/coco/train2017/000000246328.jpg,Cherries and bananas in a plastic grocery bag.
830,/bigtemp/as3ek/p/vlinfo/datasets/coco/train2017/000000405174.jpg,A cat sitting on the keyboard of a computer on a table
831,/bigtemp/as3ek/p/vlinfo/datasets/coco/train2017/000000405174.jpg,A cat laying on an open laptop on a desk.
832,/bigtemp/as3ek/p/vlinfo/datasets/coco/train2017/000000405174.jpg,The cat is laying on the laptop on the desk. 
833,/bigtemp/as3ek/p/vlinfo/datasets/coco/train2017/000000405174.jpg,A gray and white cat laying on top of a laptop computer.
834,/bigtemp/as3ek/p/vlinfo/datasets/coco/train2017/000000405174.jpg,A white and gray cat is laying on a laptop computer.
835,/bigtemp/as3ek/p/vlinfo/datasets/coco/train2017/000000064708.jpg,A white dog laying in a piece of luggage on a hard wood floor.
836,/bigtemp/as3ek/p/vlinfo/datasets/coco/train2017/000000064708.jpg,A dog laying in a suitcase on the ground.
837,/bigtemp/as3ek/p/vlinfo/datasets/coco/train2017/000000064708.jpg,A white dog lies in the middle of a suitcase on top of a wood floor.
838,/bigtemp/as3ek/p/vlinfo/datasets/coco/train2017/000000064708.jpg,A dog has fallen asleep inside of a luggage
839,/bigtemp/as3ek/p/vlinfo/datasets/coco/train2017/000000064708.jpg,A dog lies comfortably on suitcase placed on the floor. 
840,/bigtemp/as3ek/p/vlinfo/datasets/coco/train2017/000000317322.jpg,A train at a station during the day.
841,/bigtemp/as3ek/p/vlinfo/datasets/coco/train2017/000000317322.jpg,an image of  train going down the railroad track
842,/bigtemp/as3ek/p/vlinfo/datasets/coco/train2017/000000317322.jpg,a train traveling down a train track next to a railway platform.
843,/bigtemp/as3ek/p/vlinfo/datasets/coco/train2017/000000317322.jpg,A train on train tracks pulling in to a train station.
844,/bigtemp/as3ek/p/vlinfo/datasets/coco/train2017/000000317322.jpg,a passenger train stopped at a platform for a train station 
845,/bigtemp/as3ek/p/vlinfo/datasets/coco/train2017/000000468411.jpg,An orange cat standing in front of a glass door.
846,/bigtemp/as3ek/p/vlinfo/datasets/coco/train2017/000000468411.jpg,The cat is on the other side of a window pane.
847,/bigtemp/as3ek/p/vlinfo/datasets/coco/train2017/000000468411.jpg,A cat is sitting outside of the window.
848,/bigtemp/as3ek/p/vlinfo/datasets/coco/train2017/000000468411.jpg,a cat sitting next to a glass  window
849,/bigtemp/as3ek/p/vlinfo/datasets/coco/train2017/000000468411.jpg,an orange and white cat some grass and a window
850,/bigtemp/as3ek/p/vlinfo/datasets/coco/train2017/000000364380.jpg,A man on a elephant while he's laying on his side in a river. 
851,/bigtemp/as3ek/p/vlinfo/datasets/coco/train2017/000000364380.jpg,there is a man washing an elephant in the water
852,/bigtemp/as3ek/p/vlinfo/datasets/coco/train2017/000000364380.jpg,A man standing over an elephant in the water.
853,/bigtemp/as3ek/p/vlinfo/datasets/coco/train2017/000000364380.jpg,Man standing in water with elephant lying down.
854,/bigtemp/as3ek/p/vlinfo/datasets/coco/train2017/000000364380.jpg,A elephant that is laying down in the water next to a man.
855,/bigtemp/as3ek/p/vlinfo/datasets/coco/train2017/000000502847.jpg,A cat in the rear window of a vehicle.
856,/bigtemp/as3ek/p/vlinfo/datasets/coco/train2017/000000502847.jpg,a cat stares out of the back of a car window 
857,/bigtemp/as3ek/p/vlinfo/datasets/coco/train2017/000000502847.jpg,a cat laying back in a car and staring out the window
858,/bigtemp/as3ek/p/vlinfo/datasets/coco/train2017/000000502847.jpg,A cat laying upside down in the back of a car. 
859,/bigtemp/as3ek/p/vlinfo/datasets/coco/train2017/000000502847.jpg,Is the cat looking out of the back window of a car?
860,/bigtemp/as3ek/p/vlinfo/datasets/coco/train2017/000000188616.jpg,a basket of food on a table with fries
861,/bigtemp/as3ek/p/vlinfo/datasets/coco/train2017/000000188616.jpg,Here is an appetizing meal served up in two courses and fork-ready for the diner.
862,/bigtemp/as3ek/p/vlinfo/datasets/coco/train2017/000000188616.jpg,A BASKET OF FOOD SITTING ON A WOOD TABLE
863,/bigtemp/as3ek/p/vlinfo/datasets/coco/train2017/000000188616.jpg,Take-out food in a basket on a wooden table.
864,/bigtemp/as3ek/p/vlinfo/datasets/coco/train2017/000000188616.jpg,A meat dish prepared with a side of more meat.
865,/bigtemp/as3ek/p/vlinfo/datasets/coco/train2017/000000571497.jpg,A close up of a hamster in its cage.
866,/bigtemp/as3ek/p/vlinfo/datasets/coco/train2017/000000571497.jpg,A hamster eating food inside of a cage.
867,/bigtemp/as3ek/p/vlinfo/datasets/coco/train2017/000000571497.jpg,A dwarf hamster in a cage eating broccoli and carrots. 
868,/bigtemp/as3ek/p/vlinfo/datasets/coco/train2017/000000571497.jpg,A rodent is coming out of a tube in a cage.
869,/bigtemp/as3ek/p/vlinfo/datasets/coco/train2017/000000571497.jpg,A HAMSTER IN HIS CAGE IS EATING BROCCOLI
870,/bigtemp/as3ek/p/vlinfo/datasets/coco/train2017/000000296759.jpg,A brown teddy bear wearing a Hawaiian shirt next to another teddy bear.
871,/bigtemp/as3ek/p/vlinfo/datasets/coco/train2017/000000296759.jpg,"Two stuffed bears next to each other, one with a hawaiian shirt."
872,/bigtemp/as3ek/p/vlinfo/datasets/coco/train2017/000000296759.jpg,two teddy bears pose for a picture together
873,/bigtemp/as3ek/p/vlinfo/datasets/coco/train2017/000000296759.jpg,A store features many types of teddy bears with various outfits. 
874,/bigtemp/as3ek/p/vlinfo/datasets/coco/train2017/000000296759.jpg,A large and a small teddy bear at the teddy bear museum.
875,/bigtemp/as3ek/p/vlinfo/datasets/coco/train2017/000000394546.jpg,The tables at the beach are being used for protection.
876,/bigtemp/as3ek/p/vlinfo/datasets/coco/train2017/000000394546.jpg,A beach with lots of lawn chairs covered in umbrellas.
877,/bigtemp/as3ek/p/vlinfo/datasets/coco/train2017/000000394546.jpg,a lot of people that are sitting under some umbrellas
878,/bigtemp/as3ek/p/vlinfo/datasets/coco/train2017/000000394546.jpg,A bunch of pretty umbrellas by the water.
879,/bigtemp/as3ek/p/vlinfo/datasets/coco/train2017/000000394546.jpg,An outdoor cafe with umbrellas overlooking the water.
880,/bigtemp/as3ek/p/vlinfo/datasets/coco/train2017/000000570902.jpg,A person with a surfboard walking down a sandy beach.
881,/bigtemp/as3ek/p/vlinfo/datasets/coco/train2017/000000570902.jpg,A man standing on a beach next to the ocean.
882,/bigtemp/as3ek/p/vlinfo/datasets/coco/train2017/000000570902.jpg,Person walking along edge of the beach holding a surfboard
883,/bigtemp/as3ek/p/vlinfo/datasets/coco/train2017/000000570902.jpg,a surfer on the beach going out to the ocean
884,/bigtemp/as3ek/p/vlinfo/datasets/coco/train2017/000000570902.jpg,A person walking on beach with surfboard under their arm.
885,/bigtemp/as3ek/p/vlinfo/datasets/coco/train2017/000000095029.jpg,This is a girl with a bunny toy and carrots.
886,/bigtemp/as3ek/p/vlinfo/datasets/coco/train2017/000000095029.jpg,A child smiles in front of a container of carrots with a stuffed rabbit.
887,/bigtemp/as3ek/p/vlinfo/datasets/coco/train2017/000000095029.jpg,a child at a table with food and a stuffed animal
888,/bigtemp/as3ek/p/vlinfo/datasets/coco/train2017/000000095029.jpg,"A girl sitting at a table with carrots, stuffed animal and a glass."
889,/bigtemp/as3ek/p/vlinfo/datasets/coco/train2017/000000095029.jpg,a little kid sits in front of a stuffed animal an some carrots 
890,/bigtemp/as3ek/p/vlinfo/datasets/coco/train2017/000000197236.jpg,A fluffy cat sitting on the edge of a table
891,/bigtemp/as3ek/p/vlinfo/datasets/coco/train2017/000000197236.jpg,A cat sitting on a notebook beside a pair of scissors. 
892,/bigtemp/as3ek/p/vlinfo/datasets/coco/train2017/000000197236.jpg,A cat sitting on top of a table in front of a mirror.
893,/bigtemp/as3ek/p/vlinfo/datasets/coco/train2017/000000197236.jpg,A cat is sitting in front of a mirror.
894,/bigtemp/as3ek/p/vlinfo/datasets/coco/train2017/000000197236.jpg,a cat seated on a table staring with his eyes wide opened
895,/bigtemp/as3ek/p/vlinfo/datasets/coco/train2017/000000445726.jpg,a tower with a large clock built into the side of it
896,/bigtemp/as3ek/p/vlinfo/datasets/coco/train2017/000000445726.jpg,clocks are on each side of the large building
897,/bigtemp/as3ek/p/vlinfo/datasets/coco/train2017/000000445726.jpg,a large building that has a clock at top
898,/bigtemp/as3ek/p/vlinfo/datasets/coco/train2017/000000445726.jpg,there is a very large tall tower with a clock on it
899,/bigtemp/as3ek/p/vlinfo/datasets/coco/train2017/000000445726.jpg,A large building featuring a large clock face.
900,/bigtemp/as3ek/p/vlinfo/datasets/coco/train2017/000000126345.jpg,Elephant eating leaves from tree standing on grass.
901,/bigtemp/as3ek/p/vlinfo/datasets/coco/train2017/000000126345.jpg,ELEPHANT IN A OPEN GRASSY AREA GRAZING ON TREES 
902,/bigtemp/as3ek/p/vlinfo/datasets/coco/train2017/000000126345.jpg,An elephant standing on top of a grass covered field.
903,/bigtemp/as3ek/p/vlinfo/datasets/coco/train2017/000000126345.jpg,An elephant raising his trunk into the trees.
904,/bigtemp/as3ek/p/vlinfo/datasets/coco/train2017/000000126345.jpg,An elephant reaches for food on a bush. 
905,/bigtemp/as3ek/p/vlinfo/datasets/coco/train2017/000000308702.jpg,A table sitting before a doorway with an arched top.
906,/bigtemp/as3ek/p/vlinfo/datasets/coco/train2017/000000308702.jpg,A dining room table looking through an arch into another room.
907,/bigtemp/as3ek/p/vlinfo/datasets/coco/train2017/000000308702.jpg,"A dining table with a glass, a basket of round balls and a book sitting on the table."
908,/bigtemp/as3ek/p/vlinfo/datasets/coco/train2017/000000308702.jpg,graceful windows and an arched doorway are featured in this house
909,/bigtemp/as3ek/p/vlinfo/datasets/coco/train2017/000000308702.jpg,This room has a table which has a basket on it.
910,/bigtemp/as3ek/p/vlinfo/datasets/coco/train2017/000000114820.jpg,A tennis player holding a tennis ball and racquet on a tennis court.
911,/bigtemp/as3ek/p/vlinfo/datasets/coco/train2017/000000114820.jpg,A man standing on a tennis court holding a racquet.
912,/bigtemp/as3ek/p/vlinfo/datasets/coco/train2017/000000114820.jpg,A man in yellow shirt and white shorts playing tennis.
913,/bigtemp/as3ek/p/vlinfo/datasets/coco/train2017/000000114820.jpg,A man preparing to serve a tennis ball in a tennis game.
914,/bigtemp/as3ek/p/vlinfo/datasets/coco/train2017/000000114820.jpg,A tennis player positions himself to throw the ball.
915,/bigtemp/as3ek/p/vlinfo/datasets/coco/train2017/000000477031.jpg,a close up of a stuffed animal on a window sil
916,/bigtemp/as3ek/p/vlinfo/datasets/coco/train2017/000000477031.jpg,A stuffed toy sits on the ledge of a window.
917,/bigtemp/as3ek/p/vlinfo/datasets/coco/train2017/000000477031.jpg,A stuffed dog that is sitting on a ledge.
918,/bigtemp/as3ek/p/vlinfo/datasets/coco/train2017/000000477031.jpg,An ugly stuffed animal is left in the window sill all alone.
